année;académie;code région;libellé région;série;inscrits;inscrits filles;présents;présents filles;admis;admis filles;admis sans mention;admis mention assez bien;admis mention bien;admis mention très bien;genre;âge;présence;admissibilité;admissibilité détails;Résultats;Effectifs
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;571;270.0;385.0;169.0;233.0;100.0;147.0;74.0;10.0;2.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;3
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;571;270.0;385.0;169.0;233.0;100.0;147.0;74.0;10.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;101
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;571;270.0;385.0;169.0;233.0;100.0;147.0;74.0;10.0;2.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;85
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;571;270.0;385.0;169.0;233.0;100.0;147.0;74.0;10.0;2.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;47
2013;TOULOUSE;76;Occitanie;Serie generale;24203;12546.0;24143.0;12519.0;22513.0;11860.0;6324.0;7046.0;5837.0;3306.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;971
2013;TOULOUSE;76;Occitanie;Serie generale;24203;12546.0;24143.0;12519.0;22513.0;11860.0;6324.0;7046.0;5837.0;3306.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2578
2013;TOULOUSE;76;Occitanie;Serie generale;24203;12546.0;24143.0;12519.0;22513.0;11860.0;6324.0;7046.0;5837.0;3306.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1248
2013;TOULOUSE;76;Occitanie;Serie professionnelle;942;344.0;923.0;337.0;797.0;311.0;437.0;284.0;75.0;1.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;12
2013;TOULOUSE;76;Occitanie;Serie professionnelle;942;344.0;923.0;337.0;797.0;311.0;437.0;284.0;75.0;1.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;0
2013;TOULOUSE;76;Occitanie;Serie generale;4430;2002.0;4267.0;1935.0;2770.0;1330.0;2066.0;577.0;110.0;17.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;989
2013;TOULOUSE;76;Occitanie;Serie generale;4430;2002.0;4267.0;1935.0;2770.0;1330.0;2066.0;577.0;110.0;17.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;96
2013;TOULOUSE;76;Occitanie;Serie generale;4430;2002.0;4267.0;1935.0;2770.0;1330.0;2066.0;577.0;110.0;17.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;55
2013;TOULOUSE;76;Occitanie;Serie professionnelle;2022;785.0;1907.0;750.0;1475.0;606.0;951.0;459.0;64.0;1.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;35
2013;TOULOUSE;76;Occitanie;Serie professionnelle;2022;785.0;1907.0;750.0;1475.0;606.0;951.0;459.0;64.0;1.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1
2013;TOULOUSE;76;Occitanie;Serie generale;389;209.0;348.0;188.0;188.0;97.0;143.0;36.0;8.0;1.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;20
2013;TOULOUSE;76;Occitanie;Serie generale;389;209.0;348.0;188.0;188.0;97.0;143.0;36.0;8.0;1.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;69
2013;TOULOUSE;76;Occitanie;Serie professionnelle;575;264.0;431.0;201.0;314.0;143.0;221.0;76.0;15.0;2.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;33
2013;TOULOUSE;76;Occitanie;Serie professionnelle;575;264.0;431.0;201.0;314.0;143.0;221.0;76.0;15.0;2.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;115
2014;MONTPELLIER;76;Occitanie;Serie generale;23566;12051.0;23410.0;11985.0;20490.0;10694.0;6854.0;6499.0;4818.0;2319.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;3302
2014;MONTPELLIER;76;Occitanie;Serie generale;23566;12051.0;23410.0;11985.0;20490.0;10694.0;6854.0;6499.0;4818.0;2319.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;3127
2014;MONTPELLIER;76;Occitanie;Serie generale;23566;12051.0;23410.0;11985.0;20490.0;10694.0;6854.0;6499.0;4818.0;2319.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2137
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;1138;452.0;1102.0;438.0;841.0;355.0;435.0;320.0;81.0;5.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;14
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;1138;452.0;1102.0;438.0;841.0;355.0;435.0;320.0;81.0;5.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;22
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;1138;452.0;1102.0;438.0;841.0;355.0;435.0;320.0;81.0;5.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;260
2014;MONTPELLIER;76;Occitanie;Serie generale;4717;2242.0;4412.0;2112.0;2240.0;1135.0;1694.0;455.0;73.0;18.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;245
2014;MONTPELLIER;76;Occitanie;Serie generale;4717;2242.0;4412.0;2112.0;2240.0;1135.0;1694.0;455.0;73.0;18.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;13
2014;MONTPELLIER;76;Occitanie;Serie generale;4717;2242.0;4412.0;2112.0;2240.0;1135.0;1694.0;455.0;73.0;18.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;175
2014;MONTPELLIER;76;Occitanie;Serie generale;4717;2242.0;4412.0;2112.0;2240.0;1135.0;1694.0;455.0;73.0;18.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;977
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;2059;866.0;1839.0;769.0;1301.0;573.0;770.0;433.0;95.0;3.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;25
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;100
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;67
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;49
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;686
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2608
2014;TOULOUSE;76;Occitanie;Serie professionnelle;917;345.0;898.0;334.0;781.0;303.0;428.0;281.0;72.0;0.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;86
2014;TOULOUSE;76;Occitanie;Serie generale;4314;2027.0;4162.0;1959.0;2685.0;1328.0;1993.0;586.0;92.0;14.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;68
2014;TOULOUSE;76;Occitanie;Serie generale;4314;2027.0;4162.0;1959.0;2685.0;1328.0;1993.0;586.0;92.0;14.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;631
2014;TOULOUSE;76;Occitanie;Serie generale;4314;2027.0;4162.0;1959.0;2685.0;1328.0;1993.0;586.0;92.0;14.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;1043
2014;TOULOUSE;76;Occitanie;Serie professionnelle;1850;675.0;1667.0;602.0;1355.0;518.0;861.0;434.0;57.0;3.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;344
2014;TOULOUSE;76;Occitanie;Serie professionnelle;1850;675.0;1667.0;602.0;1355.0;518.0;861.0;434.0;57.0;3.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;73
2014;TOULOUSE;76;Occitanie;Serie professionnelle;1850;675.0;1667.0;602.0;1355.0;518.0;861.0;434.0;57.0;3.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;517
2014;TOULOUSE;76;Occitanie;Serie generale;317;141.0;274.0;120.0;153.0;71.0;130.0;22.0;1.0;0.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;1
2014;TOULOUSE;76;Occitanie;Serie professionnelle;631;304.0;419.0;210.0;305.0;154.0;209.0;85.0;9.0;2.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;45
2014;TOULOUSE;76;Occitanie;Serie professionnelle;631;304.0;419.0;210.0;305.0;154.0;209.0;85.0;9.0;2.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;56
2014;TOULOUSE;76;Occitanie;Serie professionnelle;631;304.0;419.0;210.0;305.0;154.0;209.0;85.0;9.0;2.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;7
2015;MONTPELLIER;76;Occitanie;Serie generale;25198;12863.0;24984.0;12778.0;22415.0;11709.0;6603.0;6842.0;5523.0;3447.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;3428
2015;MONTPELLIER;76;Occitanie;Serie generale;25198;12863.0;24984.0;12778.0;22415.0;11709.0;6603.0;6842.0;5523.0;3447.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;2171
2015;MONTPELLIER;76;Occitanie;Serie generale;25198;12863.0;24984.0;12778.0;22415.0;11709.0;6603.0;6842.0;5523.0;3447.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2518
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;291
2015;MONTPELLIER;76;Occitanie;Serie generale;4769;2165.0;4370.0;2004.0;2458.0;1213.0;1777.0;536.0;129.0;16.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;72
2015;MONTPELLIER;76;Occitanie;Serie generale;4769;2165.0;4370.0;2004.0;2458.0;1213.0;1777.0;536.0;129.0;16.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;913
2015;MONTPELLIER;76;Occitanie;Serie generale;4769;2165.0;4370.0;2004.0;2458.0;1213.0;1777.0;536.0;129.0;16.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;5
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1677;735.0;1538.0;676.0;1146.0;525.0;684.0;382.0;78.0;2.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;33
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1677;735.0;1538.0;676.0;1146.0;525.0;684.0;382.0;78.0;2.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;59
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1677;735.0;1538.0;676.0;1146.0;525.0;684.0;382.0;78.0;2.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2015;MONTPELLIER;76;Occitanie;Serie generale;371;176.0;318.0;146.0;128.0;63.0;100.0;23.0;5.0;0.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;30
2015;MONTPELLIER;76;Occitanie;Serie generale;371;176.0;318.0;146.0;128.0;63.0;100.0;23.0;5.0;0.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;107
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;397;180.0;299.0;134.0;193.0;85.0;122.0;55.0;11.0;5.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;25
2015;TOULOUSE;76;Occitanie;Serie generale;27089;13900.0;26990.0;13847.0;24956.0;13020.0;5993.0;7356.0;6811.0;4796.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;827
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1074;372.0;1045.0;359.0;896.0;309.0;461.0;342.0;83.0;10.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;153
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1074;372.0;1045.0;359.0;896.0;309.0;461.0;342.0;83.0;10.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;16
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1074;372.0;1045.0;359.0;896.0;309.0;461.0;342.0;83.0;10.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;3
2015;TOULOUSE;76;Occitanie;Serie generale;3964;1849.0;3828.0;1791.0;2507.0;1246.0;1699.0;633.0;147.0;28.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;18
2015;TOULOUSE;76;Occitanie;Serie generale;3964;1849.0;3828.0;1791.0;2507.0;1246.0;1699.0;633.0;147.0;28.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;776
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1860;746.0;1668.0;665.0;1294.0;541.0;744.0;457.0;89.0;4.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;111
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;12
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;3
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;53
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;4
2015;TOULOUSE;76;Occitanie;Serie professionnelle;496;209.0;336.0;147.0;231.0;107.0;151.0;65.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2015;TOULOUSE;76;Occitanie;Serie professionnelle;496;209.0;336.0;147.0;231.0;107.0;151.0;65.0;13.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;62
2015;TOULOUSE;76;Occitanie;Serie professionnelle;496;209.0;336.0;147.0;231.0;107.0;151.0;65.0;13.0;2.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;40
2015;TOULOUSE;76;Occitanie;Serie professionnelle;496;209.0;336.0;147.0;231.0;107.0;151.0;65.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;81
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;3202
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;2209
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;1556
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;162
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;6
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;864
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;978
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;231
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;37
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;66
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;13
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;57
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;2858
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;65
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;42
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;232
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;737
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;281
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;850
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;248
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;25
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;12
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;47
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;51
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;22
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;6
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;44
2016;TOULOUSE;76;Occitanie;Serie professionnelle;426;173.0;277.0;123.0;182.0;79.0;113.0;50.0;17.0;2.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;51
